tx_id,user_id,merchant_id,tx_timestamp,amount,channel,status,device_id,injected_scenario
T0018843,U00247,M0039,2026-03-25 19:34:26,2087.94,card_present,approved,D00581,normal
T0018844,U00747,M0023,2026-03-25 19:35:47,2641.23,mobile,approved,D01438,normal
T0018845,U00569,M0067,2026-03-25 19:38:48,4995.65,online,approved,D00654,user_burst
T0018846,U00523,M0110,2026-03-25 19:44:03,75734.49,card_present,approved,D01087,merchant_spike
T0018847,U00104,M0062,2026-03-25 19:56:57,1709.7,mobile,approved,D00793,normal
T0018848,U00529,M0071,2026-03-25 19:57:29,1844.43,mobile,approved,D00234,normal
T0018849,U00648,M0058,2026-03-25 20:00:07,2966.3,online,approved,D00395,merchant_spike
T0018850,U00520,M0059,2026-03-25 20:00:50,8859.4,card_present,approved,D00237,normal
T0018851,U00049,M0076,2026-03-25 20:15:07,2053.69,online,approved,D00615,normal
T0018852,U00768,M0091,2026-03-25 20:25:48,23331.84,card_present,approved,D00202,normal
T0018853,U00004,M0018,2026-03-25 20:29:34,1955.91,card_present,approved,D01284,normal
T0018854,U00082,M0083,2026-03-25 20:32:19,1042.93,card_present,approved,D00824,normal
T0018855,U00418,M0055,2026-03-25 20:50:17,1155.27,card_present,approved,D00939,normal
T0018856,U00007,M0096,2026-03-25 20:53:17,693.76,online,approved,D01477,normal
T0018857,U00235,M0043,2026-03-25 20:54:19,2115.17,card_present,approved,D00881,normal
T0018858,U00246,M0090,2026-03-25 20:56:52,6389.16,online,approved,D01164,normal
T0018859,U00800,M0102,2026-03-25 21:00:25,924.52,card_present,approved,D00695,normal
T0018860,U00712,M0079,2026-03-25 21:02:27,6164.01,online,approved,D01101,merchant_spike
T0018861,U00483,M0104,2026-03-25 21:03:12,2207.84,mobile,approved,D00984,normal
T0018862,U00216,M0036,2026-03-25 21:04:13,1076.37,online,approved,D00089,normal
T0018863,U00429,M0111,2026-03-25 21:04:14,602.36,card_present,approved,D01171,normal
T0018864,U00671,M0058,2026-03-25 21:05:20,4186.65,online,approved,D00634,merchant_spike
T0018865,U00509,M0069,2026-03-25 21:08:19,1104.83,online,approved,D00187,normal
T0018866,U00565,M0018,2026-03-25 21:09:11,3138.96,card_present,approved,D00104,normal
T0018867,U00442,M0008,2026-03-25 21:15:18,1507.06,online,approved,D00520,normal
T0018868,U00775,M0025,2026-03-25 21:19:37,1004.18,card_present,approved,D00060,normal
T0018869,U00492,M0108,2026-03-25 21:22:43,4389.3,online,approved,D00553,normal
T0018870,U00741,M0080,2026-03-25 21:28:14,4181.36,card_present,approved,D00551,merchant_spike
T0018871,U00457,M0030,2026-03-25 21:30:47,1080.08,card_present,approved,D01540,normal
T0018872,U00716,M0079,2026-03-25 21:34:18,3306.75,online,approved,D00125,merchant_spike
T0018873,U00715,M0075,2026-03-25 21:38:37,1911.31,card_present,approved,D00856,normal
T0018874,U00528,M0097,2026-03-25 21:44:38,6100.26,online,approved,D01595,normal
T0018875,U00143,M0038,2026-03-25 21:45:25,838.74,card_present,approved,D01131,normal
T0018876,U00221,M0091,2026-03-25 21:47:22,6169.4,card_present,approved,D00089,normal
T0018877,U00141,M0102,2026-03-25 21:55:26,858.16,mobile,approved,D00190,normal
T0018878,U00039,M0069,2026-03-25 21:58:56,1043.36,online,approved,D01051,normal
T0018879,U00467,M0066,2026-03-25 22:07:07,4920.11,online,approved,D00767,normal
T0018880,U00219,M0079,2026-03-25 22:07:43,3183.63,online,approved,D00751,merchant_spike
T0018881,U00493,M0093,2026-03-25 22:14:43,495.79,online,approved,D00218,normal
T0018882,U00780,M0035,2026-03-25 22:15:25,739.31,online,approved,D01348,normal
T0018883,U00269,M0031,2026-03-25 22:23:44,2459.92,card_present,approved,D00845,normal
T0018884,U00682,M0115,2026-03-25 22:33:07,3616.76,online,approved,D00972,normal
T0018885,U00335,M0118,2026-03-25 22:33:38,1182.71,card_present,approved,D01085,normal
T0018886,U00417,M0075,2026-03-25 22:44:29,702.57,online,approved,D00491,normal
T0018887,U00225,M0116,2026-03-25 22:45:03,11383.28,card_present,approved,D01019,normal
T0018888,U00296,M0002,2026-03-25 22:46:46,3507.59,online,approved,D00040,normal
T0018889,U00241,M0106,2026-03-25 22:51:40,2062.85,card_present,approved,D00070,normal
T0018890,U00569,M0075,2026-03-25 22:54:10,813.27,mobile,declined,D00920,user_burst
T0018891,U00061,M0049,2026-03-25 22:54:37,1888.88,card_present,approved,D01331,normal
T0018892,U00173,M0063,2026-03-25 22:55:27,2402.11,mobile,approved,D00496,normal
T0018893,U00693,M0035,2026-03-26 00:24:03,1654.98,card_present,approved,D01275,normal
T0018894,U00518,M0085,2026-03-26 00:26:08,1934.68,card_present,approved,D00017,normal
T0018895,U00166,M0090,2026-03-26 00:39:53,26830.18,online,approved,D01477,merchant_spike
T0018896,U00569,M0067,2026-03-26 00:44:09,10760.26,mobile,approved,D00189,user_burst
T0018897,U00153,M0110,2026-03-26 00:48:49,29721.9,mobile,approved,D00857,merchant_spike
T0018898,U00317,M0090,2026-03-26 01:02:08,30049.3,mobile,approved,D01006,merchant_spike
T0018899,U00569,M0009,2026-03-26 01:03:15,1022.34,card_present,approved,D01218,user_burst
T0018900,U00579,M0058,2026-03-26 01:17:47,1795.29,online,approved,D00008,merchant_spike
T0018901,U00538,M0058,2026-03-26 01:21:19,1646.07,mobile,approved,D01408,merchant_spike
T0018902,U00467,M0079,2026-03-26 01:35:11,4085.06,card_present,declined,D01178,merchant_spike
T0018903,U00569,M0057,2026-03-26 01:41:38,1381.75,online,approved,D01383,user_burst
T0018904,U00720,M0096,2026-03-26 01:49:44,1086.56,card_present,approved,D01411,normal
T0018905,U00547,M0079,2026-03-26 01:56:38,8930.09,online,approved,D00943,merchant_spike
T0018906,U00519,M0080,2026-03-26 01:56:44,4747.55,mobile,approved,D01429,merchant_spike
T0018907,U00569,M0095,2026-03-26 02:02:03,23727.24,online,approved,D00073,user_burst
T0018908,U00103,M0079,2026-03-26 02:02:34,2263.71,online,approved,D00629,merchant_spike
T0018909,U00386,M0080,2026-03-26 02:10:56,9486.11,mobile,approved,D00140,merchant_spike
T0018910,U00569,M0049,2026-03-26 02:11:23,9188.29,online,approved,D00607,user_burst
T0018911,U00369,M0017,2026-03-26 02:23:14,270.75,card_present,approved,D00510,normal
T0018912,U00569,M0102,2026-03-26 02:32:02,2499.49,mobile,approved,D00212,user_burst
T0018913,U00287,M0110,2026-03-26 02:43:54,38524.63,online,approved,D00827,merchant_spike
T0018914,U00363,M0090,2026-03-26 02:48:03,39266.21,card_present,approved,D01188,merchant_spike
T0018915,U00045,M0001,2026-03-26 02:49:43,1053.72,card_present,approved,D01350,normal
T0018916,U00549,M0090,2026-03-26 02:52:54,20957.79,card_present,approved,D00499,merchant_spike
T0018917,U00168,M0080,2026-03-26 02:54:09,4592.72,online,approved,D01158,merchant_spike
T0018918,U00594,M0016,2026-03-26 02:57:17,9456.18,online,approved,D01433,merchant_spike
T0018919,U00519,M0067,2026-03-26 03:13:19,3386.52,card_present,approved,D00145,normal
T0018920,U00207,M0016,2026-03-26 03:39:23,4406.96,mobile,approved,D01324,merchant_spike
T0018921,U00639,M0110,2026-03-26 03:47:14,100051.47,online,approved,D00324,merchant_spike
T0018922,U00528,M0066,2026-03-26 03:55:10,7522.13,card_present,approved,D01314,normal
T0018923,U00263,M0035,2026-03-26 03:59:10,749.39,card_present,approved,D01476,normal
T0018924,U00370,M0079,2026-03-26 04:00:01,3743.58,mobile,approved,D00636,merchant_spike
T0018925,U00005,M0002,2026-03-26 04:01:36,1962.97,card_present,approved,D01353,normal
T0018926,U00627,M0110,2026-03-26 04:15:23,45005.71,card_present,approved,D00962,merchant_spike
T0018927,U00185,M0079,2026-03-26 04:18:24,6714.78,mobile,approved,D01229,merchant_spike
T0018928,U00569,M0035,2026-03-26 04:20:34,2940.39,online,approved,D00510,user_burst
T0018929,U00109,M0111,2026-03-26 04:22:32,5257.48,card_present,approved,D00024,normal
T0018930,U00005,M0016,2026-03-26 04:24:45,4547.2,online,declined,D01136,merchant_spike
T0018931,U00098,M0090,2026-03-26 04:27:06,136552.33,online,approved,D00957,merchant_spike
T0018932,U00067,M0080,2026-03-26 04:31:09,4698.69,mobile,approved,D01380,merchant_spike
T0018933,U00421,M0090,2026-03-26 04:39:16,49154.42,online,approved,D00489,merchant_spike
T0018934,U00287,M0110,2026-03-26 04:55:28,98929.28,card_present,approved,D00345,merchant_spike
T0018935,U00425,M0110,2026-03-26 05:12:58,118895.75,card_present,declined,D00158,merchant_spike
T0018936,U00264,M0110,2026-03-26 05:24:07,74841.17,mobile,approved,D00760,merchant_spike
T0018937,U00569,M0056,2026-03-26 05:41:47,5516.12,card_present,approved,D01123,user_burst
T0018938,U00589,M0030,2026-03-26 05:43:07,2509.45,mobile,approved,D00604,normal
T0018939,U00569,M0019,2026-03-26 05:59:49,670.73,online,approved,D00461,user_burst
T0018940,U00304,M0032,2026-03-26 07:00:31,1966.66,card_present,approved,D00689,normal
T0018941,U00453,M0079,2026-03-26 07:04:34,4668.99,online,approved,D01527,merchant_spike
T0018942,U00254,M0035,2026-03-26 07:11:05,613.38,mobile,approved,D00918,normal
T0018943,U00331,M0092,2026-03-26 07:11:08,5655.89,mobile,approved,D01515,normal
T0018944,U00022,M0024,2026-03-26 07:12:59,38324.94,mobile,approved,D00986,normal
T0018945,U00690,M0117,2026-03-26 07:14:24,809.48,card_present,approved,D00652,normal
T0018946,U00410,M0075,2026-03-26 07:16:09,829.41,card_present,approved,D00399,normal
T0018947,U00241,M0016,2026-03-26 07:19:42,3497.33,mobile,approved,D01310,normal
T0018948,U00165,M0016,2026-03-26 07:23:47,6244.85,online,approved,D01244,merchant_spike
T0018949,U00638,M0106,2026-03-26 07:27:22,1699.77,online,approved,D01048,normal
T0018950,U00654,M0088,2026-03-26 07:28:28,20562.82,online,approved,D00261,normal
T0018951,U00113,M0079,2026-03-26 07:35:22,990.96,mobile,approved,D00990,normal
T0018952,U00176,M0040,2026-03-26 07:40:43,10345.77,card_present,approved,D00213,normal
T0018953,U00516,M0016,2026-03-26 07:48:08,5126.44,online,approved,D00694,merchant_spike
T0018954,U00029,M0068,2026-03-26 07:53:21,2049.7,online,approved,D00692,normal
T0018955,U00034,M0016,2026-03-26 07:59:12,3719.3,online,approved,D00117,merchant_spike
T0018956,U00600,M0049,2026-03-26 08:01:22,2532.26,mobile,approved,D01076,normal
T0018957,U00582,M0062,2026-03-26 08:08:01,1352.38,card_present,approved,D00441,normal
T0018958,U00164,M0030,2026-03-26 08:08:35,2114.3,card_present,approved,D00328,normal
T0018959,U00366,M0110,2026-03-26 08:11:30,42421.7,online,approved,D00487,merchant_spike
T0018960,U00259,M0069,2026-03-26 08:12:17,2119.64,card_present,approved,D00467,normal
T0018961,U00541,M0035,2026-03-26 08:13:13,883.44,online,approved,D00952,normal
T0018962,U00686,M0017,2026-03-26 08:23:17,1136.3,online,approved,D00246,normal
T0018963,U00589,M0037,2026-03-26 08:34:30,1173.11,mobile,approved,D00958,normal
T0018964,U00498,M0049,2026-03-26 08:34:56,1416.35,card_present,approved,D01106,normal
T0018965,U00244,M0079,2026-03-26 08:38:05,4657.15,card_present,approved,D00729,merchant_spike
T0018966,U00666,M0020,2026-03-26 08:38:33,1872.11,online,approved,D00011,normal
T0018967,U00011,M0019,2026-03-26 08:45:20,1033.24,card_present,approved,D01206,normal
T0018968,U00730,M0032,2026-03-26 08:51:46,1646.12,mobile,approved,D00824,normal
T0018969,U00783,M0067,2026-03-26 08:52:52,5738.9,mobile,approved,D00418,normal
T0018970,U00249,M0048,2026-03-26 08:59:07,5952.05,card_present,approved,D01499,normal
T0018971,U00727,M0023,2026-03-26 09:03:05,1266.05,card_present,declined,D00343,normal
T0018972,U00559,M0002,2026-03-26 09:03:49,1213.21,online,approved,D00403,normal
T0018973,U00392,M0038,2026-03-26 09:05:55,694.33,card_present,approved,D01246,normal
T0018974,U00545,M0092,2026-03-26 09:11:25,15157.76,card_present,approved,D00871,normal
T0018975,U00186,M0010,2026-03-26 09:12:31,7650.49,online,approved,D01530,normal
T0018976,U00116,M0090,2026-03-26 09:22:29,48430.85,mobile,approved,D01321,merchant_spike
T0018977,U00010,M0036,2026-03-26 09:22:34,1545.86,mobile,approved,D01365,normal
T0018978,U00465,M0039,2026-03-26 09:22:47,3988.69,card_present,approved,D01448,normal
T0018979,U00357,M0039,2026-03-26 09:25:42,1655.73,mobile,approved,D01565,normal
T0018980,U00376,M0079,2026-03-26 09:28:20,896.59,card_present,approved,D00015,normal
T0018981,U00527,M0059,2026-03-26 09:32:29,5344.57,online,approved,D00827,normal
T0018982,U00382,M0058,2026-03-26 09:34:12,6016.42,online,approved,D01117,merchant_spike
T0018983,U00657,M0079,2026-03-26 09:34:19,4895.84,mobile,approved,D00235,merchant_spike
T0018984,U00155,M0067,2026-03-26 09:34:48,8618.4,online,approved,D00465,normal
T0018985,U00569,M0038,2026-03-26 09:43:55,2378.18,online,approved,D00677,user_burst
T0018986,U00432,M0030,2026-03-26 09:44:14,4170.8,card_present,approved,D00176,normal
T0018987,U00350,M0105,2026-03-26 09:46:05,4487.14,card_present,approved,D01548,normal
T0018988,U00799,M0090,2026-03-26 09:48:22,116298.02,card_present,approved,D01323,merchant_spike
T0018989,U00144,M0024,2026-03-26 09:49:52,10839.73,card_present,approved,D01341,normal
T0018990,U00065,M0089,2026-03-26 09:51:33,844.32,card_present,approved,D01063,normal
T0018991,U00556,M0102,2026-03-26 09:53:41,1078.55,card_present,approved,D01200,normal
T0018992,U00337,M0104,2026-03-26 09:55:18,6077.36,card_present,approved,D00791,normal
T0018993,U00771,M0088,2026-03-26 09:58:49,15714.57,card_present,approved,D00767,normal
T0018994,U00189,M0012,2026-03-26 10:03:42,1807.99,online,approved,D00282,normal
T0018995,U00569,M0108,2026-03-26 10:07:13,12465.76,card_present,approved,D00862,user_burst
T0018996,U00642,M0027,2026-03-26 10:11:56,635.9,online,approved,D00348,normal
T0018997,U00214,M0022,2026-03-26 10:19:31,2034.98,online,approved,D01365,normal
T0018998,U00731,M0080,2026-03-26 10:20:28,7534.84,mobile,approved,D00238,merchant_spike
T0018999,U00786,M0105,2026-03-26 10:22:06,13728.92,card_present,approved,D00239,normal
T0019000,U00220,M0106,2026-03-26 10:22:16,2099.97,card_present,approved,D01189,normal
T0019001,U00131,M0016,2026-03-26 10:24:21,5099.89,card_present,approved,D01071,merchant_spike
T0019002,U00320,M0095,2026-03-26 10:26:23,2318.12,card_present,approved,D01423,normal
T0019003,U00196,M0006,2026-03-26 10:30:15,17690.28,online,approved,D01124,normal
T0019004,U00471,M0102,2026-03-26 10:32:22,956.76,mobile,approved,D01286,normal
T0019005,U00763,M0033,2026-03-26 10:33:35,1362.07,card_present,approved,D01099,normal
T0019006,U00797,M0051,2026-03-26 10:43:49,1501.24,online,approved,D00434,normal
T0019007,U00120,M0030,2026-03-26 10:46:23,931.72,card_present,approved,D01025,normal
T0019008,U00789,M0064,2026-03-26 10:47:16,204.46,card_present,approved,D01374,normal
T0019009,U00661,M0024,2026-03-26 10:54:23,3314.58,online,approved,D00190,normal
T0019010,U00545,M0110,2026-03-26 10:55:05,29757.85,online,approved,D00480,merchant_spike
T0019011,U00311,M0054,2026-03-26 10:59:50,448.51,online,approved,D00571,normal
T0019012,U00633,M0058,2026-03-26 11:00:37,882.97,card_present,approved,D00812,normal
T0019013,U00469,M0075,2026-03-26 11:01:54,5676.95,mobile,approved,D00779,normal
T0019014,U00605,M0087,2026-03-26 11:03:54,617.19,mobile,approved,D00901,normal
T0019015,U00274,M0036,2026-03-26 11:09:54,2195.87,card_present,approved,D00269,normal
T0019016,U00479,M0090,2026-03-26 11:10:13,67637.61,mobile,approved,D00029,merchant_spike
T0019017,U00569,M0057,2026-03-26 11:22:02,717.63,card_present,declined,D01523,user_burst
T0019018,U00551,M0037,2026-03-26 11:30:40,2627.7,card_present,approved,D00274,normal
T0019019,U00689,M0035,2026-03-26 11:47:06,2444.16,mobile,approved,D01186,normal
T0019020,U00075,M0098,2026-03-26 11:52:22,970.09,mobile,approved,D00479,normal
T0019021,U00011,M0111,2026-03-26 11:56:21,1931.99,online,declined,D00602,normal
T0019022,U00279,M0070,2026-03-26 12:01:18,13700.41,mobile,approved,D01161,normal
T0019023,U00463,M0008,2026-03-26 12:03:43,1080.6,online,approved,D01353,normal
T0019024,U00370,M0002,2026-03-26 12:07:01,1918.53,card_present,approved,D00434,normal
T0019025,U00613,M0035,2026-03-26 12:07:01,900.11,mobile,approved,D00608,normal
T0019026,U00569,M0031,2026-03-26 12:16:36,2591.76,online,approved,D00158,user_burst
T0019027,U00164,M0004,2026-03-26 12:18:42,3881.91,mobile,approved,D01180,normal
T0019028,U00115,M0063,2026-03-26 12:21:04,1236.13,mobile,approved,D01165,normal
T0019029,U00549,M0080,2026-03-26 12:27:54,3542.0,online,approved,D00450,merchant_spike
T0019030,U00611,M0091,2026-03-26 12:30:05,8150.22,card_present,approved,D01100,normal
T0019031,U00021,M0032,2026-03-26 12:31:08,1186.78,mobile,approved,D00394,normal
T0019032,U00210,M0069,2026-03-26 12:50:17,865.54,card_present,approved,D00381,normal
T0019033,U00395,M0036,2026-03-26 12:51:06,482.04,online,approved,D01532,normal
T0019034,U00024,M0079,2026-03-26 12:54:06,5523.0,online,approved,D00789,merchant_spike
T0019035,U00625,M0031,2026-03-26 12:57:57,922.42,online,approved,D01386,normal
T0019036,U00321,M0002,2026-03-26 12:59:28,890.95,mobile,approved,D00175,normal
T0019037,U00123,M0058,2026-03-26 13:01:31,3043.18,online,approved,D01336,merchant_spike
T0019038,U00276,M0058,2026-03-26 13:06:30,1023.09,mobile,approved,D00074,merchant_spike
T0019039,U00347,M0108,2026-03-26 13:14:05,14648.88,card_present,approved,D00434,normal
T0019040,U00698,M0002,2026-03-26 13:16:43,1624.08,card_present,approved,D01500,normal
T0019041,U00066,M0118,2026-03-26 13:17:24,756.72,online,approved,D00591,normal
T0019042,U00616,M0068,2026-03-26 13:21:12,3180.95,card_present,approved,D00170,normal
T0019043,U00497,M0084,2026-03-26 13:22:59,1043.7,card_present,approved,D00331,normal
T0019044,U00489,M0062,2026-03-26 13:32:33,1142.97,online,approved,D00943,normal
T0019045,U00564,M0011,2026-03-26 13:36:08,4385.14,card_present,approved,D00449,normal
T0019046,U00204,M0005,2026-03-26 13:36:27,2314.22,card_present,approved,D00478,normal
T0019047,U00621,M0059,2026-03-26 13:39:51,3695.79,online,approved,D00411,normal
T0019048,U00569,M0035,2026-03-26 13:40:36,3048.45,mobile,approved,D01352,user_burst
T0019049,U00385,M0080,2026-03-26 13:46:09,6350.88,online,approved,D00411,merchant_spike
T0019050,U00729,M0031,2026-03-26 13:46:14,2615.58,card_present,approved,D00607,normal
T0019051,U00016,M0099,2026-03-26 13:48:29,7557.62,online,approved,D00987,normal
T0019052,U00221,M0030,2026-03-26 13:54:28,1224.48,card_present,approved,D00480,normal
T0019053,U00292,M0118,2026-03-26 13:58:25,1447.79,card_present,approved,D00998,normal
T0019054,U00546,M0100,2026-03-26 14:04:50,2379.02,online,approved,D00121,normal
T0019055,U00525,M0086,2026-03-26 14:10:41,17917.64,card_present,approved,D00444,normal
T0019056,U00340,M0063,2026-03-26 14:14:04,1105.45,card_present,approved,D00051,normal
T0019057,U00241,M0027,2026-03-26 14:18:01,962.36,card_present,approved,D01298,normal
T0019058,U00057,M0083,2026-03-26 14:20:18,561.23,card_present,approved,D01087,normal
T0019059,U00267,M0008,2026-03-26 14:21:28,843.89,card_present,approved,D01345,normal
T0019060,U00472,M0104,2026-03-26 14:22:39,1124.75,card_present,approved,D01235,normal
T0019061,U00573,M0008,2026-03-26 14:32:25,1203.9,mobile,approved,D00546,normal
T0019062,U00214,M0080,2026-03-26 14:36:01,7791.45,online,approved,D01347,merchant_spike
T0019063,U00174,M0058,2026-03-26 14:39:55,1630.64,online,approved,D01079,merchant_spike
T0019064,U00007,M0023,2026-03-26 14:40:28,803.18,online,approved,D00022,normal
T0019065,U00256,M0077,2026-03-26 14:48:07,2634.62,card_present,approved,D00917,normal
T0019066,U00550,M0090,2026-03-26 14:48:58,39432.28,online,approved,D00078,merchant_spike
T0019067,U00081,M0036,2026-03-26 15:06:18,2187.33,mobile,approved,D01231,normal
T0019068,U00771,M0045,2026-03-26 15:07:55,1488.88,online,approved,D00228,normal
T0019069,U00491,M0084,2026-03-26 15:08:04,556.5,card_present,approved,D01125,normal
T0019070,U00234,M0017,2026-03-26 15:16:44,1270.45,card_present,approved,D00751,normal
T0019071,U00599,M0116,2026-03-26 15:17:45,14644.25,card_present,approved,D00836,normal
T0019072,U00569,M0063,2026-03-26 15:23:20,977.85,online,approved,D01164,user_burst
T0019073,U00163,M0100,2026-03-26 15:29:28,3419.94,online,approved,D01541,normal
T0019074,U00113,M0052,2026-03-26 15:38:26,1732.35,mobile,approved,D01430,normal
T0019075,U00569,M0041,2026-03-26 15:42:28,2388.32,online,approved,D00057,user_burst
T0019076,U00584,M0041,2026-03-26 15:42:57,870.42,online,approved,D00402,normal
T0019077,U00710,M0080,2026-03-26 15:43:51,3471.78,card_present,approved,D00700,normal
T0019078,U00179,M0002,2026-03-26 15:44:04,587.64,card_present,approved,D00528,normal
T0019079,U00080,M0016,2026-03-26 15:44:58,3241.45,online,approved,D01318,merchant_spike
T0019080,U00602,M0088,2026-03-26 15:47:31,23392.26,mobile,approved,D00764,normal
T0019081,U00569,M0075,2026-03-26 15:49:18,3833.72,card_present,approved,D01390,user_burst
T0019082,U00045,M0090,2026-03-26 15:52:42,57467.81,online,approved,D00074,merchant_spike
T0019083,U00195,M0024,2026-03-26 16:05:06,8126.49,card_present,approved,D01428,normal
T0019084,U00642,M0004,2026-03-26 16:06:55,7380.78,card_present,approved,D00658,normal
T0019085,U00107,M0120,2026-03-26 16:14:07,1212.35,online,approved,D00005,normal
T0019086,U00383,M0112,2026-03-26 16:14:20,5180.26,card_present,approved,D00332,normal
T0019087,U00108,M0058,2026-03-26 16:19:32,2671.4,card_present,approved,D00065,merchant_spike
T0019088,U00245,M0104,2026-03-26 16:20:27,1015.94,mobile,approved,D00621,normal
T0019089,U00569,M0004,2026-03-26 16:28:51,6216.58,online,approved,D01204,user_burst
T0019090,U00530,M0058,2026-03-26 16:28:51,3448.2,card_present,approved,D00971,merchant_spike
T0019091,U00055,M0090,2026-03-26 16:31:03,16170.76,online,approved,D01130,merchant_spike
T0019092,U00202,M0016,2026-03-26 16:39:24,8241.02,mobile,approved,D00358,merchant_spike
T0019093,U00342,M0015,2026-03-26 16:43:55,3002.63,online,approved,D01281,normal
T0019094,U00569,M0026,2026-03-26 16:45:31,2250.09,online,approved,D00886,user_burst
T0019095,U00569,M0008,2026-03-26 16:46:05,2601.38,online,approved,D00386,user_burst
T0019096,U00441,M0019,2026-03-26 16:53:23,1464.14,card_present,approved,D00987,normal
T0019097,U00582,M0066,2026-03-26 16:54:25,3283.55,card_present,approved,D01573,normal
T0019098,U00750,M0113,2026-03-26 16:58:02,799.7,card_present,approved,D01483,normal
T0019099,U00661,M0035,2026-03-26 17:02:13,1124.84,mobile,approved,D00565,normal
T0019100,U00551,M0111,2026-03-26 17:05:06,1078.09,card_present,approved,D01127,normal
T0019101,U00417,M0017,2026-03-26 17:07:37,905.66,card_present,approved,D00902,normal
T0019102,U00573,M0058,2026-03-26 17:10:17,2821.3,online,approved,D00964,merchant_spike
T0019103,U00183,M0079,2026-03-26 17:10:48,6230.1,online,approved,D01320,merchant_spike
T0019104,U00403,M0090,2026-03-26 17:11:41,38253.83,card_present,approved,D00035,normal
T0019105,U00396,M0016,2026-03-26 17:11:44,5197.04,online,approved,D01053,merchant_spike
T0019106,U00086,M0016,2026-03-26 17:13:35,7814.38,online,approved,D00814,merchant_spike
T0019107,U00595,M0050,2026-03-26 17:15:30,1583.9,card_present,approved,D00723,normal
T0019108,U00097,M0030,2026-03-26 17:21:44,1571.26,mobile,approved,D00514,normal
T0019109,U00016,M0067,2026-03-26 17:43:36,5861.0,card_present,approved,D01284,normal
T0019110,U00619,M0058,2026-03-26 17:47:25,3109.82,mobile,approved,D01222,merchant_spike
T0019111,U00083,M0058,2026-03-26 17:50:27,2109.44,card_present,approved,D00532,normal
T0019112,U00350,M0049,2026-03-26 17:54:50,1616.43,mobile,approved,D01290,normal
T0019113,U00786,M0058,2026-03-26 18:00:38,1135.77,online,approved,D01378,normal
T0019114,U00612,M0016,2026-03-26 18:01:57,2246.44,card_present,approved,D00870,normal
T0019115,U00222,M0075,2026-03-26 18:02:15,1614.24,online,approved,D00958,normal
T0019116,U00347,M0057,2026-03-26 18:03:53,2394.54,card_present,approved,D00468,normal
T0019117,U00215,M0113,2026-03-26 18:05:50,571.15,online,approved,D01341,normal
T0019118,U00685,M0077,2026-03-26 18:08:06,2044.44,mobile,approved,D01599,normal
T0019119,U00685,M0079,2026-03-26 18:08:48,1376.91,mobile,approved,D00770,normal
T0019120,U00569,M0084,2026-03-26 18:11:29,396.52,mobile,approved,D00064,user_burst
T0019121,U00587,M0105,2026-03-26 18:11:32,5129.74,card_present,approved,D01522,normal
T0019122,U00094,M0016,2026-03-26 18:15:04,11697.99,mobile,approved,D00045,merchant_spike
T0019123,U00632,M0025,2026-03-26 18:19:08,2215.36,mobile,approved,D01342,normal
T0019124,U00135,M0089,2026-03-26 18:31:02,1551.68,mobile,approved,D01087,normal
T0019125,U00444,M0090,2026-03-26 18:38:16,78442.71,online,approved,D00420,merchant_spike
T0019126,U00569,M0120,2026-03-26 18:42:44,852.0,mobile,approved,D00622,user_burst
T0019127,U00396,M0066,2026-03-26 18:45:04,10107.66,card_present,approved,D01320,normal
T0019128,U00418,M0102,2026-03-26 18:49:34,1740.56,online,approved,D01483,normal
T0019129,U00565,M0061,2026-03-26 18:56:31,1757.17,card_present,declined,D01101,normal
T0019130,U00376,M0016,2026-03-26 19:00:45,12601.52,card_present,approved,D01415,merchant_spike
T0019131,U00153,M0049,2026-03-26 19:01:07,2854.95,online,approved,D01160,normal
T0019132,U00436,M0074,2026-03-26 19:01:23,1506.66,online,approved,D00009,normal
T0019133,U00116,M0090,2026-03-26 19:02:15,48325.52,online,approved,D00821,merchant_spike
T0019134,U00761,M0052,2026-03-26 19:07:06,1834.39,online,approved,D00499,normal
T0019135,U00571,M0008,2026-03-26 19:14:32,2085.45,card_present,approved,D01026,normal
T0019136,U00159,M0067,2026-03-26 19:17:31,27534.91,card_present,approved,D00207,normal
T0019137,U00034,M0077,2026-03-26 19:25:05,1786.49,card_present,declined,D00236,normal
T0019138,U00478,M0068,2026-03-26 19:25:12,2126.67,online,approved,D01100,normal
T0019139,U00691,M0016,2026-03-26 19:37:24,3901.28,online,approved,D01307,merchant_spike
T0019140,U00519,M0061,2026-03-26 19:39:44,3157.4,online,approved,D01524,normal
T0019141,U00197,M0042,2026-03-26 19:40:15,6347.23,online,approved,D00410,normal
T0019142,U00492,M0086,2026-03-26 19:43:38,14086.07,mobile,approved,D01034,normal
T0019143,U00625,M0049,2026-03-26 19:49:19,894.55,online,approved,D01130,normal
T0019144,U00676,M0102,2026-03-26 19:52:39,2349.6,online,approved,D00130,normal
T0019145,U00237,M0092,2026-03-26 19:53:26,9235.14,card_present,approved,D00698,normal
T0019146,U00709,M0115,2026-03-26 19:53:58,1005.4,card_present,approved,D01213,normal
T0019147,U00435,M0067,2026-03-26 19:54:24,26220.84,card_present,approved,D00424,normal
T0019148,U00485,M0016,2026-03-26 20:00:53,2389.63,online,approved,D00332,normal
T0019149,U00076,M0002,2026-03-26 20:12:21,2357.99,online,approved,D00140,normal
T0019150,U00748,M0079,2026-03-26 20:24:26,1635.84,card_present,approved,D00728,normal
